code,verified,ledger_events,account_sha256,ledger_sha256,input_sha256,feature_sha256,feature_metadata_sha256,action_sha256,resolved_actions_sha256,original_actions_sha256,action_source,action_status,source_action_count,ledger_action_count,action_evidence_count,action_evidence_sha256,action_snapshot_manifest_sha256,response_sha256,replay_cash,replay_shares,replay_fees,replay_cash_dividends,max_event_cash_error,max_event_share_error
601700,True,536,1b21ace28cf57aa5b6925a51f072233aa884b4d56e77a9d73cc623d6cbce0cf7,f56c6c3fbac2faa708b8b00bded36dadf79c6835b9c2aca8ddf1d3090ef4562f,d2f6666c06c84d79e2b71c9531255ce4be9aaa81b692da9ce43b8aa976662683,c2b041b242a6e5903002153e5afa5e3fe6a20fc5a32026c6cbeecec25d7dd21f,637ec014f3a274662b818b83a2ec3d6d0d2edd9f649106dcad14539390e8d6f7,d8dd51889195883e5a3ed9a3d9991f55e10cbcc6c241723f07fe21c226f7afad,e49eb426efe196b4bea2f9ed5486165c1f7bd65b0dfe46b66331b5d6c20b815a,72bd03891c50d5e86dcf10285b485a9369d7717bc697b80f0de627bfb66ff41f,eastmoney_datacenter,ok,10,8,10,e2bf3c1706107f82b1470e197e6c507590e4a355efe892a020e5f1410c06631b,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,700364.3094455946,0.0,58615.78055440997,0.0,0.0,0.0
601702,True,372,823bfe3fe328605e453d45093efc820e669886c80d23f73dafa986e8b59233f6,037ebac8c20135ffce1bde53b8d2f1df5dd5d05cf5134070745b00f2f3b59cb8,694e5e53689db0ba7a8024b40832e94fe0f8fd67101a82c7b355235d42d4ddb5,ebc77e15d16bde4449b8c729bca3c51e9198a6235532f224328f278e38f4ce1d,90a867d231c1f32f5f77c49e3b36b81cb66bc746362f9ffa34c02442995c949d,b693283273d383f898337c7067602def2ea74802a717d0ca5789584cb5673716,8b27210776bc562a26f9dee6094d54ba13e6f9586d18749f90938079b8280db9,8c9d8cfd09d317ff570686103e79b3e6d2dc7ea75bec56fc3aab0da4f628e162,eastmoney_datacenter,ok,6,6,6,719358770b14568454c56f0c3517fb555867da567eb4de1cb60abafa63973e6f,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,1055228.7051294902,0.0,46094.98387051499,0.0,0.0,0.0
601717,True,593,32b57a1c9605577f128acad6077f5242d1819d1e79222c36020fd75f41b452bf,47837a8b81d89122445fb5eb21fde748dd9ded22227b306b9f780fd755c09c8f,57d653229305497593d69ad04292c4da044dc783da28f69fb4914ad86f48eb8c,6161f88a6785f38ca4868974c16424bebb74f241772b38dc6585f8d71fa69a4e,0e8d07e78df82f9e13077886de66f05499a01b2d9d3b1ec377f6e17a72fdb335,68fa7f9827fc4471b25a8e479742e91dc7da125998c0aa7dee45e24023d4512a,8d3fb7a2a9ddc5c8e52b7189729fbb1ae9e5c30865473374d6413476eaf2b970,7b9c40984a5021831c76fda905142b9de7124cc8d9e58050d1507e50711f6220,eastmoney_datacenter,ok,12,10,12,17720e2e0f151928c0141781cdcaade64bef9937b92377cb35ea996cc7ab68f6,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,826813.1465078407,0.0,78886.41049216497,0.0,0.0,0.0
601718,True,415,69b32e87d19665de15f55aec4473aa0c1044516fd8fb330f06ee041b951c7cca,66bd45e18e95d1a880ad951547be5066445c56d35f7edac4c05b470edd0845c0,f0657293b64afb89913702d4a8b618433051d84d9acec4482591d9476a65bdab,fb3211a552767c6b4e2f67b1feb892d81404d6bd1fb3ff2efab04d17f73a4f41,175df8cf47aa3e16c45896762dbbb4a2106038d8e426ef70f2fd77fe3db5e63b,30f7f674ae3ceb4a5d77f0d4c918d4f7a175e9f735d0fb4a8e121acd61b792c3,0b9b1d39471684f987e19cde88c3ae439302bf023e98873ccedef59379ac15f1,7c32c9fcfdd687e61af4918beb9b136fe83c087b43c9efe67c72138a38e48c5b,eastmoney_datacenter,ok,8,6,8,ef443cb2cd684b246abec0cc4c530bf747d7a1837eeeeb5d7b7be87fc823fa75,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,717543.7735755518,0.0,70659.80742445501,11032.999999999998,0.0,0.0
601727,True,385,f4dc2c5971d3cc08de7c058b2bb1a6f7d351a5a2a786c22ffadc48d1af0bce1e,14b476e752f80efea2da26a3932ac31ed01b4cca7e6f73d2e63781d960c5dba1,bb6e2de9039ef47a116ccf9b5743d344d92c0abcd399560c278230fcc097dc3b,6c30fb7a3dac2623d0bd316bd5f98804bee20e7f60753c23db60c2c23bc3aec3,dcd8127f59905f89e8fec2314ea1c29b7fdcca7bb0c4ba66ded1e4f88bdf01f1,634f444ecfdba72d031036bafe485d5ec53fe62168bac17c2592495a84257d7d,258d0332ec229c2e33fdf596b570dade7180a7675475c3cf04581f7eedd26163,8620a1b405436fe3aeace03d96654ebeb5c85e243bf3971618c6952c9ed4cdc4,eastmoney_datacenter,ok,5,4,5,1b3176c4713abd084468c475ec864ce76280278e8da6a09e29d7d554bb0dccfa,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,771426.2908643341,0.0,62480.61113567004,0.0,0.0,0.0
601728,True,351,a65b834864109e601d52df80adcc478fa9e7d94a69359f0285f076bcb7c6dbb3,6c6c31bd0b786d70396a6309f80e1eb8f36febc9537b0bce8b7154a7126cfb7c,dfc4beb124714b86ad8ccfa553570f3c9eaf9c8aea5c99a797bf3fc42f1b7c07,69f2ed4aa2ddadd25613f86240aee36f97fb538c6254c54bf51d6ec78b1219c6,0763d4acfe87c83c8a5f70de2ba066aa9a872aeb3c015ca56a9b04e52d63d480,ac85eaaa69a1573aecd2101cf6efcddd9a189db559567a8ed45c7780cf0e01ed,7ebfb84dded5f6846ec8c78bcff7995dca2131caf2ea9ee53b4618aa4449168f,4194d795c62119a2e57df111388c0cebd9e62652057496b10dd40ceb9859bad3,eastmoney_datacenter,ok,10,9,10,ad23bccf9def45c5f92295ef0ed4868cd2d6efa0c4d8deb8a1ced24f5ad2261a,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,1152805.7848804973,0.0,81125.82911950999,22683.59,0.0,0.0
601766,True,560,608b1bd878c31b13c82f92da5a0a9eb5bd4f286b487bedf43563b104ec883c7d,0aaf4dc87e1e6b124e89828b44e2c95a9a89147595746d301a3f0f90499c0584,1bd59e007d3d12616bb7f7acbd3ffb4d97b242f64bbca22a3dde86e5ecf9f7c1,46b1c0408590de3502b07732cbe5b7293b575457901f3a97f16bec09402e8bbc,48aa2cfe02a83cc08daada3393f5d91a2831af692bdfff3459ad3ce2406190e7,e3669935a2a832f09069ad145552cdbd2e320d1becbf81f06980822047d328ba,207c0bf1a8ff4293494f447b11e6f297173a6831aee404892bc0e613ae485709,2e5c7bbb3f665258b0d8a150b7b9279f6a9985d65d57853000ef97ebfcf18635,eastmoney_datacenter,ok,13,11,13,4c476c963877903a22f112edeb31eee8d472622b03ade8f5886f69deeef9f27b,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,796390.4569970032,0.0,113244.80050300494,19026.0,0.0,0.0
601777,True,517,d2b0efd83bdf0bce611103ea9a8e4e81392ade3b444049c057e95b2785e809a3,e59755d0e7b9929c5f05dad6bfeaa9188fc39c7ebe23588e805695fab8255a51,41b92cdf9f6826391fdcdffce51902abb560b76e016dad0264b91bb1b24129f9,c49b4b91bbc0fffe7eda1f93d7caf673959cd91e03986000148c306d6dc4a0f5,1fba2cd51310ef566f6e9662056f6095fde4f18f7fedb5ad5e1640aa7052585a,6f54b2bc100cb588b90458760c66f832143c591f5b7a3b33f9102657600053f1,ceb4b353fd4f39fd9cd2ec87247865c69f44677e5725eb57d60f05261c28bd21,9e0408372e849b83b96702893363a6b92844e796dcffaf7f71476e62a01d5060,eastmoney_datacenter,ok,3,1,3,f1842354eff0ba20810c606d8c195bddbd00512396ddd49d3fa3ee3a1dd02bce,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,724224.1481858151,0.0,50697.014814190064,0.0,0.0,0.0
601778,True,298,1c4960c3ca3e1ad3b28898d61ef95615d91009ca7d085ab049b1032ace32ff22,aaed905ee0e080d56302a6e967bac158347ecf6fdbee9456f7facc92133ca50c,f58476e7f2ed9afb55b7176ae5a780b90f3ba9e05809f142081b14c903741202,a7b0bae048751323955fdb1a9ec3698261cdb68300d8d110c5ff5e8545de1cd9,2a6a3620453c48c7e6cf655d96cd7377171b495dc550a5247d82ff6eba03cb18,be1283f6c8e2177c336dc6c1800fefb405c5ac7476d615c1014c8a341afdacb8,ec9b5e8dbdfa674dcd0d916932cbbf5cd55f5d7584f830d0f0dda388d0d2619a,486f4606834dd6e28fe96ae7acdb2990271559bbcf6d41bb1672efcb2ccb86ff,eastmoney_datacenter,ok,7,7,7,0151af7687f355838f896394715cb5b4a9ee0dd30ebc67c52d565e838549bc5a,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,939918.1652731376,0.0,35868.06472686498,581.7,0.0,0.0
601788,True,560,f5894be23ceee32ec45963640869069a1b434f3a7b89b39db070f374c7e3d33d,455bc89c536a3fe2067f9fe8000483704912fa206470127d571cbe8c1bc3a580,3a94d8b4361035ab05c02fc7936de6782047e939327bd75dc278bb055d846a2f,3565defa0b14d11475a9f610d71d2909f1ceaff7e5e56ef3f22eb071b9e571fa,eeb7aa1a15a83879a538abb8e96f32853ec425d0cfeb00b812be671455d8e9c0,ca30748ce0d60b93d55610a023ecc53b56cd38c462c2d60ad3f23f75fc63974a,caa8cbcb39eaa5b66a161ff0baef5992050d767850dad119314b4f72437553e8,e62230ffd672d451f4b98dcc6c754467e957d35980f44b2b217dde148bd85c55,eastmoney_datacenter,ok,14,12,14,2763984e28b9112d47452fec23725db5901dedf1e4f48aac6a0efca36e01164f,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,712966.997337058,0.0,100364.50316294996,8029.5,0.0,0.0
601789,True,517,24ef565446854c47ae52f114d4248dab6b1a2b60edf29702127e3976ffa59a10,5325098e5b377ebcfa7094f5637ad68a7f678db49262be64245ca5f4f19785b7,7b32f2532e7f6490b7e6ae700adc8de32e242352fb035ba994416d62bbfb953b,de017435b1e2575272089a24dffb3e71c9ec75c562880737f74392fa3b10b88a,f931641380f1347d1d0ba6c01f8b2e98bf2b85f487f8a6f5b6df4cd626e579dc,8287d04cba9959b896deae6b1522c4dff5181360ce53ae9632a99ea7aa263278,8ebe821788aa6c4fc0a1d4e68b15cd1f1561a3f8ad453dadd38c700e0522401c,5a9a4003cbe8040e263197fa1d2650ef6992fb06ba79dfff8bbea0791f8fefcd,eastmoney_datacenter,ok,12,10,12,1be725b4bebbf75d10b287aa6a3d363e0fc1c07e4ca514bee305cb3557452c82,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,794377.0318316114,0.0,71012.42366839499,5186.0,0.0,0.0
601798,True,520,cf443dd517171f085ebcf980e2804597dd4773c5cc72b3d78404e9cb86e6caeb,5aca484ef9e8352c68074d50f723e240b47fd48193a3c1baa55d14491c232b65,9f270ea67451c42da3bf7cbd84de9d4d3f02c2ca36bbae962ae3eb44e92705a8,9a4d5b69dde3256fa824e053e9cebeda35f0dabfb9a53d23b54d50406363fb28,4ff579236a3e23831cece2bb927b5904a0241c828b788782acd00e7bb2c79901,315ceab7b08a6dc14674c9ae95c82509ddc33f188550271da77bfe9a46c0f204,0f0436b844c8fde56e380df11e21797c0838a8d103bc65f47fffcefb0a166615,1357be854b945af9751f627db134e8b30962cf6ea3c3864443a7959e44d66a53,eastmoney_datacenter,ok,2,0,3,a7fb6a0741d627079dbad758ecdbd46b174b7b4c805d80f3d780ec5655e33ee1,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,824738.1180672742,0.0,73037.75493272993,0.0,0.0,0.0
601799,True,605,b3dd1b171c3813de63c272a444ddb7ac81783a88bc3d36f3938eb6621e5d18a6,10e94bf2a404642e87d36437da0f5d7bc5ed86b04258c55c0d8ff28cd715a374,b6582ef2adef885bb03a1d331902fbc2031e14e4feac07e63f8d5117cf1a3905,c2b756c878d40cd1d606991ab0eac7399fbd5b5616d3b170a89382efc9e5d4b1,92aa5884cfb82e141cc45ee9333d40a37b5a1e53966c9dee700326d6a3fde81f,5c89618998c5bdbbfce7f753591a06ba32d287a0a1dff0b844fdcb1322c5b499,a4ea963052d89c8932139724543f304da5ac4e66d0efe36b68f8c291c2fd98eb,2a2db1801d474acfc6920d34c1ce37bae2e59519a18577498005dc3e2da2486b,eastmoney_datacenter,ok,14,12,14,fb7d7e02add008f57175929354560b9ccb1256ae330dbb8c0b17673692388b88,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,1045816.8128482208,0.0,101015.26365178493,2880.0,0.0,0.0
601800,True,618,9c15ea836d7a549be13abdb95eee652db0f6eef4c5f1a39e843703b6360decf2,bbadaec57e1ea34cc13ccd75cd68d68ba1f6e6815d1bc31fb8de6e5e75faa418,6f11e5fe4a5d5850d52620ad3c08be9261887fd47b3889b35d7561ca74af8897,9157e09691db44d989ea8aca57cbce01b6eebfc0e0cb62806d1bcf579aa9126a,2a201d47fb21b387dfbe38a290ad1f812355e0a7e886b56eda7c176d10b9be54,9e0b6e01957396f765e24fc1be95f11cc09cb5ebcbc71112558f38d07a0fc68d,f9bdf4fb26a626cbedd0ba81c65f17fef951e64fb3621489b456161db9c143ef,280e3d1e51bb968d3aa65fbf1e02bcdd0ee028882242defa81f319b23f19e392,eastmoney_datacenter,ok,14,12,14,743082a803cb6e931e6f0972602185b45729a99e6e809b9df3cf5936b00bdc27,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,739860.0471984921,0.0,102042.76780151502,7845.409,0.0,0.0
601801,True,384,8c7061fe8d0d4a5738da29a3b60ca057c9adf7f7ec9954686d9f046417574b5c,3fffe087e7e91871d4635168f83baf9f50218f9d04741bb65bb36dd41c5deef0,fa450d78713fa5ca1f4ccdda16eba04fd43621697fdedccb0b9a23874b57a51f,432e1eca28b210761d5876ed9bbc9941854bfc2db063598ffaaada871cb3aae0,0fe27d216a9270218fd96ba9df7f8fce93c260fcfd4a73c0ed5521e86b8662b3,96472ea90affcd8511315b222b7be50c27f76a4e45127fcf85d08b0a92110264,4eab3746b9bb32d4d5f42af0d67d67cc3d53660fa17ea6f65c25833824302d79,2010f0012d80b70a193d6db7cc197270353975ac4d17075a752bec645c76102b,eastmoney_datacenter,ok,14,12,14,787602337ea93d0ff08d1924dedda13782b1b1b4c207e5d641f48bfb6578c465,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,863453.3402954706,0.0,68243.77620453492,2368.0,0.0,0.0
601808,True,682,acc38cfabf81e3cc3d49b671636718884aa706b28fc8effe0e2180d80c9e708d,b3349bdb2f30af4a7aad413faae8d64b21f29b99c1db1d08253f50b21fed8057,5844ee915574304800e8a9f210d997fd67ed01c0cb061ffb09ed4a66b06c841b,2aad451d6b07c414e05adf16624e65ded36c9fd84039d7969c4de46c1386e642,cd80cd0c13010492faae26557a14a1925a93570ecccde36e23f9889bbd47c064,8c2e30b6bafa3b2f732155edc156ae42b5ab73c131cbbf86b865b72e32a2fa52,35945027cbb099ccbb8651a3dd86e74f4b4bad17db0759baef0d9a2ba22668ec,2a6734321aaf91d7249490da15b7617a15843670e5aa5c9763bc5261ba8de366,eastmoney_datacenter,ok,12,10,12,76f89fa3eadb645b8807ee4a62136607ea435e67674ed244f1ff89d1157f9e12,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,862556.4813478715,0.0,96351.90415213503,12338.5,0.0,0.0
601811,True,471,baa0e98675d585fa3ebff990c6e340cc7d26043ff7b8f4de72d6e3997de3a89f,2131fa95e253ae0eea806dfe551122dc95b898d46eb2b4ae973a372798678f3d,903c38238bb4298daca51720bbb08b0c3da7ec48b8c99991c7fe220e897e3629,6d973ea9dfa928efd1a55c67f67fd6a1bf04f9fa8decf15dc575d8f13be1e2ac,46c4bf5c68d9ffa0c7d248653883be83a657bbe9e7822b94e0e35a74432ac1c4,40168af479ee1c27bd773ede5df9643db8c0de3bc52f47282d91d8b18159a74a,91d1beccf9340763ee099987ac67017631e08d212722c9c5b0cad2cdfe3a9297,8e7c73f109a528aa7b978c9742317b8e3a50077b7f4725819a4c336851965b04,eastmoney_datacenter,ok,14,14,14,882821f47278b02de989300f0870c5ddcea5a7d0a1f644595533d001ea70b70b,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,740118.7714156222,0.0,67488.53108438502,19482.0,0.0,0.0
601816,True,351,34c134783c30c4e2774faabf9a2afdc09c8651d40f3997ab560f20c47f3a25d8,0c4a492710e032a6dbdc6095931b0b832d77a06c2e1bd9f1ebc4f58f087c0250,9c62173718dd58c9c43c9257cd27bc0547e9fc0128f62af5b8ee4d6649f18022,bf09840c6fb8fb7cf8fbdff8082a71692a69dd846c62156626a79e91de39db91,a6ddee7ed54614e1a8cb871da5df498e6d909cc5aebb3e295f6363b00845cc99,2a67b6580ff558e134ceb5b24d4bd113be0db55451cb4e29bfd0912d0f860004,2cabf9c128a7372596c261a175c8a7733fa28dd74df07c7ccc0ec31b4b1aa0f7,4f873868719533d3df4b74634192a2a8d0a19771ef360f9b48ca5c8efedcb825,eastmoney_datacenter,ok,8,8,8,2f2aa2c757ddbb85f2b4eaf058a43166ae52af912c0c1ec107dba72ebfeaf8c4,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,1011842.684912889,0.0,96178.09008712004,14530.320000000002,0.0,0.0
601818,True,583,0d8686d0497d352e58778e2d2a417c6d11f97ea221d299d4fd2aa2a5f876957d,c27cb7b6ec540cb0e1962e7213e169cae3fdbef83c3102e874adf49eed812611,cd5b528e71b278f9c925bd8fd32cde61d63ab37113de49219c726930ec4d3f91,d27aa58b8265058a8fb747d4c19a30f7080bbada2b419e095868bcabe599ea9d,c3c9b5f6f952704f4fe7d80b6ebac49783ec0bc912a9311a4ff39d1cda6fc2ce,90955a588ca1b9827bcfe13e100f826efafb7f5b2cc6e1356cf8f236746a92dd,0b4fad33ae2fead75c28b3f6a29caebdd54b007ff02f224241d8941fdf286580,a820d9883db95d599cc37e43197da7dfc23131715eb0a459ca724a4bbb21a336,eastmoney_datacenter,ok,14,12,14,67d94fc3019d53e3a78742d27fde9e8b6ab4279af561d0e9f502ae6b5bffe262,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,762809.2097145878,0.0,169697.9767854249,22030.4,0.0,0.0
601825,True,249,6ec1ed4b06020bd7028354c38a54380a0fdd6176fb6e5d099d8328b9870fa454,8822fdfa8c01ef59252b11cc04748e54845a57e62721c3f8f6b7c8cf0cefc917,4eca16d34dbdcf86d931d8849e8d089e7c04ac0a1fb678e7977112e0fa21f3fd,b0542f4ea4e8bd1a4111c964498431b6a0e7d15290499948e9ca0dfc16a9c4d3,617632fc3137439f64d83ad1abc1f972a71a2373164d76a28b96ce8a3b94fd8b,8f414f7760c8d3b4146ed5db2c3737a533d20cc56dc1206c560f8ff2f53a0c5d,20e691ef805aedd0220397a38028d9a6f773d99fd1f65675938bad92f9639beb,c3a9d5cca6ceeb28fc5f39a3e942825f19d3e51e0501fe42938c0a046be96927,eastmoney_datacenter,ok,8,8,8,6afad245321994af021208797acb77a772d4090864e31447dfb0d4a69b16dc17,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,1055919.835299702,0.0,67106.02020030505,65214.799999999996,0.0,0.0
601827,True,188,a1eb0e2d08c110b0955d361f5643e4e81aa6b5c0b7f58a608e17c2bad4d7d005,0fba020595e2b0d82d16530a308c14d5dc4c645b2bb2dbfae745043015b77a29,9b079d3c24e198641a6e7af012fb493fcdb7e313299d429b3f1240802508ada9,a5f1940c1b254f42583bbbf26352a1d5685f3e3f7ac024d4d0e40fcedc59560f,d4c9de69f4379f8b139879450c2a72363d70e96a562f9bc9c1358a90711b8a7a,459ec69132014b4f67a647e9cc8b4a9b64b697fa57b2be9840ab09c394b6916e,bb7422021155ef2b6e76915ce20912f5cd75d04698d76c233b6945c24c50350f,85f45c296c55d065b0cb1b13507ebe206d54c197426bee0cae0a91975f154ee0,eastmoney_datacenter,ok,6,6,6,6718cac11d03d4c6d87a83151e1c093c41ed063fd33262e0ba7150bec8a492fb,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,849240.0672505175,0.0,39225.223249484945,9496.2,0.0,0.0
601828,True,357,02892a5c87c91096703336b09ef0d6d4e7aae0e7f869d83e73b950e558f7640f,300917ec7e5c7b01f6e0800a2a03d2955698fedec9dba1c908f4a2dc6347802e,c90a92b1a47454426ee4263d849a578b877762ec82d3a3ab1e9932d1dfc261cc,f63d949e40f463bc63ae46986457558082b60329878729bc02fcf081734ccbce,50c58b510e927b35a3bbac0328cf9da2cc7762276e015d52fe244956d3cdd21d,96bac8f354dc3a02a2c64642bcfe40f07d3c34b12e2969b2cd6a6c82825d04d5,b4be0fc2ceb70a10aee5d1400138cc56b47513e6e926f582986352f09091abe9,19f02558e77d1582f671804997f966c1458e7b3f6d96b3fe7b18c96b5ac0111a,eastmoney_datacenter,ok,5,5,5,7f128ac1b673afafdfb410c12da308b446fe95c9d4e29cb30b11c0b8356fad99,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,772885.2881799795,0.0,56041.77232002504,4779.0,0.0,0.0
601838,True,458,63921c7f7520ca620b39ff4c096a658f55ae6a351557e219b0b46c41fb16e2f3,a446d0d4fdc8cbd4ec501cef3044083725646ac3f425e123225e18a2b9355b3f,ffb217f966b7156ba645c7357d3c185128ef4604df5fa9d5a296e77bb9e990f8,6a1bab4c62d733777213bfea05367934c67889de9baae6e8f277d83b5f3bff08,c1adaaaa4412816d6c30f2db4716c68f49ff3b7979f4c7b8f515caee97c9ba65,3e5c223b53e19f0fc1d9bccd0ee8cc103b3a1938384adead5079acc68722e13c,3b2b171034dc09d4e45639ef3a6ced7052ee5bb95828f6f06ea760d9bfd9e6bf,d01bd3d649ad5d616a1dda474f3e29c80299c72f0a6294a457a6c8de0722e046,eastmoney_datacenter,ok,9,9,9,7bc9e624314d28ee3b0546feb246d8c41f10aaac31fb67b366558472b384320b,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,833098.8592068059,0.0,86712.83129319998,18051.600000000002,0.0,0.0
601857,True,668,2e431876c4a3b98b78bf7e6cd7a1e440fb73b740f2579f38aaa4e9db2486c94f,aed808e5328e5c13c44d2153822cd9de1903b2e0da30a050f114caee5b504d36,53f5050774c781981f49917c604b95179ce931363ff77a0dcb0e5acb6378be24,edc742657e9d9767004cd457c0f86b76d4833361594a246ab0d86d482f96a93f,b031d6171087925a721da78ff8239a3aaa663ace31995f50036e2ebca288f5f1,91ea98ee295b2dcbc1fb8c83a78b131d210b7aae1155533297e211e7165e9fb9,55d6694ecd8308ab06a567b49fd3c51d06466aea2264fea4443799abf6e6137e,217a7b3eee0c0c6c03eb6bfac9df1f3f4be86e35ac63fa63468ee8d82072d807,eastmoney_datacenter,ok,23,20,23,f922f489c6d5d61607a033d02a14ed93f2ed7ec13c535ed3c2b14b7824e3bd45,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,594368.1526248944,0.0,125458.99237511502,25548.484,0.0,0.0
601858,True,562,01f2c83caac0e2b3e227332fa88bc36d9e7214e349fd4aab9a10ef0a740fd734,018dc19e68fb4f03f98814a92873536940b048a64b5af6bf0e518df8f009f715,de2a4c1498e04cdaaad98582de080e03e67a380b80e7200238af8cc5e8fae51b,a04ccde79f7f14a769e365e87fa1da735e5f38b494b1aafb55bbfb1ac54ae404,6d58a93096a1a11cd4e3cb9d203c775c39897b3969dca0ad09581e9c969d9ebf,83e74e197293704efcf46bca3b4359e7208210d3334dc626a3454c748beefa92,15e1988c8a83336e568913d17ba7f39c9df188a74389c104ca5eccc4f23a9b98,1ef77e91796b9430802147aa2e17112ce271b0300fe6d85997b14d7cc0308efe,eastmoney_datacenter,ok,10,10,10,86460b21c56038dd03ecd1fa9e435549c05e10a7b450cc85353f4a59c0650736,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,965210.5137795708,0.0,70974.67672043496,10078.92,0.0,0.0
601860,True,275,08884fdfb7d75256aa3fd41950f3a00937ce3dab52309f88db2f851848eeec98,3ad74ad8768a08beb4e219c39de7491fbd35811c5ce1c1058413fd426cf02b83,1fdd6640dd341cef748680ac163701d6da35638015a8d49d978ec0b99a5f79f0,0fa8129b0eeda5cda073fd9226b3303465684e5a9698f10464c39b0f563e2706,f4f413ec63ad41d79e0b4760f5331ef8965a8a35539c39c02c88eca77039a1fb,15a90410109893f9d0ddd56896e6f940c97ea0058289a7b5a327b06441acd31a,1b6c298a233c70ff1f00cb593397c5039034ba035df6592c2e268973927ed98c,dc018c149d37528397c868968d8450945f3b67d070ccdb52082ab503b3e4985b,eastmoney_datacenter,ok,10,10,10,86616c7750e69e19e853c69c1b911a848535433c868113fb17aea5442f35bcb6,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,803378.3529044169,0.0,69644.93859558999,7120.0,0.0,0.0
